,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,mean
"c: 1.2; k: 0.4,0.5; xz",0.8,0.5,0.7777777777777778,0.7142857142857143,0.8,0.8,1.0,0.6666666666666666,0.5,0.6,0.8571428571428571,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,1.0,0.5,0.6,0.9,0.25,1.0,0.7142857142857143,0.8333333333333334,0.8571428571428571,0.8,1.0,0.5,1.0,0.6666666666666666,0.8571428571428571,0.8,0.5,0.25,0.8,0.6666666666666666,0.5714285714285714,0.8333333333333334,0.8,0.6,1.0,1.0,0.7142857142857143,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.5,0.8,0.75,1.0,0.6666666666666666,0.7133189033189032
"c: 1.2; k: 0.4,0.5; yz",0.6,0.5,0.7777777777777778,0.8571428571428571,0.6,0.6,0.5,0.6666666666666666,0.75,0.8,0.8571428571428571,0.6666666666666666,0.5,0.8571428571428571,0.7857142857142857,0.6666666666666666,0.8333333333333334,0.5,0.5,0.8,0.7,0.25,0.5,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.6,0.5,0.75,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,1.0,0.4,0.6666666666666666,0.8571428571428571,0.5,0.6,0.6,0.5,0.5,0.42857142857142855,0.8,0.0,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.75,0.8,0.5,0.5714285714285714,0.6666666666666666,0.627020202020202
"c: 1.2; k: 0.4,0.5; xyz",0.6,0.0,0.6666666666666666,0.7142857142857143,0.6,0.6,0.5,0.8333333333333334,0.75,0.8,0.8571428571428571,0.6666666666666666,0.75,0.7142857142857143,0.7857142857142857,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,0.8,0.7,0.5,0.6666666666666666,0.5714285714285714,0.8333333333333334,0.42857142857142855,0.6,0.6666666666666666,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.6,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.75,0.8,0.5,0.42857142857142855,0.6666666666666666,0.6479437229437229
"c: 1.2; k: 0.5,0.6; x",0.6,0.0,0.7777777777777778,0.7142857142857143,0.8,0.8,0.5,0.5,0.75,0.4,0.7142857142857143,0.5,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5,0.4,0.9,0.5,0.8333333333333334,0.7142857142857143,1.0,0.7142857142857143,0.8,0.8333333333333334,0.75,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.75,0.8,0.5,0.5714285714285714,0.8333333333333334,0.6,0.6,0.5,0.5,0.7142857142857143,0.8,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.4,0.75,0.8571428571428571,0.5,0.6515873015873016
"c: 1.2; k: 0.5,0.6; y",0.6,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.75,0.6666666666666666,0.5,0.8,0.8571428571428571,0.6666666666666666,0.75,0.8571428571428571,0.7857142857142857,0.8333333333333334,0.6666666666666666,0.5,1.0,0.8,0.7,0.5,0.5,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.6,0.5,0.5,0.75,0.6666666666666666,0.7142857142857143,0.6,0.75,0.75,0.6,0.6666666666666666,0.8571428571428571,0.5,0.6,0.6,0.75,0.75,0.5714285714285714,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.8,0.75,0.5714285714285714,0.6666666666666666,0.6679220779220778
"c: 1.2; k: 0.5,0.6; z",0.8,0.5,0.7777777777777778,0.5714285714285714,0.8,0.6,1.0,1.0,0.25,0.6,1.0,0.6666666666666666,0.5,0.8571428571428571,0.7857142857142857,0.5,0.6666666666666666,0.6666666666666666,0.25,0.6,0.8,0.25,1.0,0.7142857142857143,0.5,0.8571428571428571,0.8,1.0,0.25,0.875,0.3333333333333333,0.7142857142857143,0.8,0.5,0.75,0.8,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.8,0.8,1.0,1.0,1.0,0.4,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.0,0.8571428571428571,0.25,0.8,0.5,0.7142857142857143,0.6666666666666666,0.691002886002886
"c: 1.2; k: 0.5,0.6; xy",0.4,0.0,0.5555555555555556,0.8571428571428571,0.6,0.6,0.5,0.6666666666666666,0.75,0.6,0.8571428571428571,0.6666666666666666,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,1.0,0.6,0.8,0.5,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.4,0.5,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.6,0.5,0.42857142857142855,0.6666666666666666,0.6055772005772005
"c: 1.2; k: 0.5,0.6; xz",0.6,0.5,0.7777777777777778,0.7142857142857143,0.8,0.8,0.5,0.5,0.5,0.4,0.5714285714285714,0.5,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5,0.4,0.9,0.25,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.25,0.8,0.5,0.5714285714285714,0.8333333333333334,0.6,0.6,0.5,0.5,0.7142857142857143,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.5,0.4,0.75,0.8571428571428571,0.5,0.61989898989899
"c: 1.2; k: 0.5,0.6; yz",0.6,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.75,0.6666666666666666,0.5,0.8,0.8571428571428571,0.6666666666666666,0.75,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.5,1.0,0.8,0.7,0.5,0.5,0.7142857142857143,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.875,0.6666666666666666,0.7142857142857143,0.6,0.75,0.75,0.6,0.6666666666666666,0.8571428571428571,0.5,0.6,0.6,0.75,0.5,0.42857142857142855,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.8,0.75,0.5714285714285714,0.6666666666666666,0.6591558441558443
"c: 1.2; k: 0.5,0.6; xyz",0.4,0.0,0.5555555555555556,0.8571428571428571,0.6,0.6,0.5,0.8333333333333334,0.75,0.6,0.8571428571428571,0.6666666666666666,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,1.0,0.6,0.7,0.5,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.4,0.5,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.6,0.5,0.42857142857142855,0.6666666666666666,0.6067893217893217
"c: 1.2; k: 0.6,0.7; x",0.6,0.0,0.7777777777777778,0.7142857142857143,0.8,0.8,0.5,0.5,0.75,0.4,0.7142857142857143,0.5,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5,0.4,0.9,0.5,0.8333333333333334,0.7142857142857143,1.0,0.7142857142857143,0.8,0.8333333333333334,0.75,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.75,0.8,0.5,0.5714285714285714,0.8333333333333334,0.6,0.6,0.5,0.5,0.7142857142857143,0.8,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.4,0.75,0.8571428571428571,0.5,0.6515873015873016
"c: 1.2; k: 0.6,0.7; y",0.6,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.75,0.6666666666666666,0.5,0.8,1.0,0.6666666666666666,0.75,0.8571428571428571,0.7857142857142857,0.8333333333333334,0.6666666666666666,0.5,1.0,0.8,0.7,0.5,0.5,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6,0.5,0.5,0.75,0.6666666666666666,0.7142857142857143,0.6,0.75,0.75,0.6,0.6666666666666666,1.0,0.5,0.6,0.6,0.75,0.75,0.5714285714285714,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.8,0.75,0.5714285714285714,0.6666666666666666,0.6705194805194805
"c: 1.2; k: 0.6,0.7; z",0.8,0.5,0.7777777777777778,0.5714285714285714,0.8,0.6,1.0,1.0,0.25,0.6,1.0,0.6666666666666666,0.25,0.8571428571428571,0.7857142857142857,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6,0.8,0.25,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8,1.0,0.25,1.0,0.3333333333333333,0.7142857142857143,0.8,0.5,0.75,0.8,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.8,0.6,1.0,1.0,1.0,0.6,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.0,0.8571428571428571,0.25,0.8,0.5,0.7142857142857143,0.6666666666666666,0.6984704184704185
"c: 1.2; k: 0.6,0.7; xy",0.4,0.0,0.5555555555555556,0.8571428571428571,0.6,0.6,0.5,0.6666666666666666,0.75,0.6,0.8571428571428571,0.6666666666666666,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,1.0,0.6,0.8,0.5,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.4,0.5,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.6,0.5,0.42857142857142855,0.6666666666666666,0.6055772005772005
"c: 1.2; k: 0.6,0.7; xz",0.6,0.5,0.7777777777777778,0.7142857142857143,0.6,0.8,0.5,0.5,0.5,0.4,0.5714285714285714,0.5,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5,0.4,0.9,0.25,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.0,0.8,0.5,0.5714285714285714,0.8333333333333334,0.6,0.6,0.5,0.5,0.7142857142857143,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.5,0.4,0.75,0.8571428571428571,0.5,0.6143145743145743
"c: 1.2; k: 0.6,0.7; yz",0.6,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.75,0.6666666666666666,0.5,0.8,1.0,0.6666666666666666,0.75,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.5,1.0,0.8,0.6,0.5,0.5,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.875,0.6666666666666666,0.7142857142857143,0.6,0.75,0.75,0.6,0.6666666666666666,0.8571428571428571,0.5,0.6,0.6,0.75,0.5,0.5714285714285714,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.8,0.75,0.5714285714285714,0.6666666666666666,0.659935064935065
"c: 1.2; k: 0.6,0.7; xyz",0.4,0.0,0.5555555555555556,0.8571428571428571,0.6,0.6,0.5,0.6666666666666666,0.75,0.6,0.8571428571428571,0.6666666666666666,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,1.0,0.6,0.7,0.5,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.4,0.5,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.6,0.5,0.42857142857142855,0.6666666666666666,0.6037590187590187
"c: 1.2; k: 0.7,0.8; x",0.6,0.0,0.7777777777777778,0.7142857142857143,0.8,0.8,0.5,0.5,0.75,0.4,0.7142857142857143,0.5,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5,0.4,0.9,0.5,0.8333333333333334,0.7142857142857143,1.0,0.7142857142857143,0.8,0.8333333333333334,0.75,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.75,0.8,0.5,0.5714285714285714,0.8333333333333334,0.6,0.6,0.5,0.5,0.7142857142857143,0.6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.4,0.75,0.8571428571428571,0.5,0.6479509379509379
"c: 1.2; k: 0.7,0.8; y",0.6,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.75,0.6666666666666666,0.5,0.8,1.0,0.6666666666666666,0.75,0.8571428571428571,0.7857142857142857,0.8333333333333334,0.6666666666666666,0.5,1.0,0.8,0.7,0.5,0.5,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6,0.5,0.5,0.75,0.6666666666666666,0.7142857142857143,0.6,0.75,0.75,0.6,0.6666666666666666,1.0,0.5,0.6,0.6,0.75,0.75,0.5714285714285714,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.8,0.75,0.5714285714285714,0.6666666666666666,0.6705194805194805
"c: 1.2; k: 0.7,0.8; z",0.8,0.5,0.7777777777777778,0.5714285714285714,0.8,0.6,1.0,1.0,0.25,0.6,1.0,0.6666666666666666,0.25,0.8571428571428571,0.7857142857142857,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6,0.8,0.25,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8,1.0,0.25,1.0,0.3333333333333333,0.7142857142857143,0.8,0.5,0.75,0.8,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.8,0.6,1.0,1.0,1.0,0.6,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.0,0.8571428571428571,0.25,0.8,0.5,0.7142857142857143,0.6666666666666666,0.6984704184704185
"c: 1.2; k: 0.7,0.8; xy",0.4,0.0,0.5555555555555556,0.8571428571428571,0.6,0.6,0.5,0.6666666666666666,0.75,0.6,0.8571428571428571,0.6666666666666666,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,1.0,0.6,0.8,0.5,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.4,0.5,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.6,0.5,0.42857142857142855,0.6666666666666666,0.6055772005772005
"c: 1.2; k: 0.7,0.8; xz",0.6,0.5,0.7777777777777778,0.7142857142857143,0.6,0.8,0.5,0.5,0.5,0.4,0.5714285714285714,0.5,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5,0.4,0.9,0.25,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.0,0.8,0.5,0.5714285714285714,0.8333333333333334,0.6,0.6,0.5,0.5,0.7142857142857143,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.5,0.4,0.75,0.8571428571428571,0.5,0.6143145743145743
"c: 1.2; k: 0.7,0.8; yz",0.6,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.75,0.6666666666666666,0.5,0.8,1.0,0.6666666666666666,0.75,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.5,1.0,0.8,0.6,0.5,0.5,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.875,0.6666666666666666,0.7142857142857143,0.6,0.75,0.75,0.6,0.6666666666666666,0.8571428571428571,0.5,0.6,0.6,0.75,0.5,0.5714285714285714,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.8,0.75,0.5714285714285714,0.6666666666666666,0.659935064935065
"c: 1.2; k: 0.7,0.8; xyz",0.4,0.0,0.5555555555555556,0.8571428571428571,0.6,0.6,0.5,0.6666666666666666,0.75,0.6,0.8571428571428571,0.6666666666666666,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,1.0,0.6,0.7,0.5,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.4,0.5,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.6,0.5,0.42857142857142855,0.6666666666666666,0.6037590187590187
"c: 1.2; k: 0.8,0.9; x",0.6,0.0,0.7777777777777778,0.7142857142857143,0.6,0.8,0.5,0.5,0.75,0.4,0.7142857142857143,0.5,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5,0.4,0.9,0.5,0.8333333333333334,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8,0.8333333333333334,0.75,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.5,0.8,0.5,0.5714285714285714,0.8333333333333334,0.6,0.6,0.5,0.5,0.7142857142857143,0.6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.75,0.4,0.75,0.8571428571428571,0.5,0.6393362193362193
"c: 1.2; k: 0.8,0.9; y",0.6,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.75,0.6666666666666666,0.5,0.8,0.8571428571428571,0.6666666666666666,0.75,0.8571428571428571,0.7857142857142857,0.8333333333333334,0.6666666666666666,0.5,1.0,0.8,0.7,0.5,0.5,0.42857142857142855,0.6666666666666666,0.5714285714285714,0.6,0.5,0.5,0.75,0.6666666666666666,0.7142857142857143,0.6,0.75,0.75,0.6,0.6666666666666666,0.8571428571428571,0.5,0.6,0.8,0.75,0.75,0.5714285714285714,0.8,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.8,0.75,0.7142857142857143,0.6666666666666666,0.6653246753246753
"c: 1.2; k: 0.8,0.9; z",0.8,0.5,0.7777777777777778,0.5714285714285714,0.8,0.6,1.0,1.0,0.25,0.6,1.0,0.6666666666666666,0.25,0.8571428571428571,0.7857142857142857,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6,0.7,0.25,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8,1.0,0.25,1.0,0.3333333333333333,0.7142857142857143,0.8,0.5,0.75,0.8,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.8,0.6,1.0,1.0,1.0,0.6,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.0,0.7142857142857143,0.25,0.8,0.5,0.7142857142857143,0.6666666666666666,0.694054834054834
"c: 1.2; k: 0.8,0.9; xy",0.4,0.0,0.5555555555555556,0.8571428571428571,0.6,0.6,0.5,0.6666666666666666,0.75,0.6,0.7142857142857143,0.6666666666666666,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,1.0,0.6,0.8,0.5,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.4,0.5,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.6,0.5,0.2857142857142857,0.6666666666666666,0.6003823953823954
"c: 1.2; k: 0.8,0.9; xz",0.6,0.5,0.7777777777777778,0.7142857142857143,0.6,0.8,0.5,0.5,0.5,0.4,0.5714285714285714,0.5,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5,0.4,0.9,0.25,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.0,0.8,0.5,0.5714285714285714,0.8333333333333334,0.6,0.6,0.5,0.5,0.7142857142857143,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.5,0.4,0.75,0.8571428571428571,0.5,0.6143145743145743
"c: 1.2; k: 0.8,0.9; yz",0.6,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.75,0.6666666666666666,0.5,0.8,1.0,0.6666666666666666,0.75,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.5,1.0,0.8,0.6,0.5,0.5,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.875,0.6666666666666666,0.7142857142857143,0.6,0.75,0.75,0.6,0.6666666666666666,0.8571428571428571,0.5,0.6,0.6,0.75,0.5,0.5714285714285714,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.8,0.75,0.5714285714285714,0.6666666666666666,0.659935064935065
"c: 1.2; k: 0.8,0.9; xyz",0.4,0.0,0.5555555555555556,0.8571428571428571,0.6,0.6,0.5,0.6666666666666666,0.75,0.6,0.7142857142857143,0.6666666666666666,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,1.0,0.6,0.8,0.5,0.5,0.5714285714285714,0.8333333333333334,0.42857142857142855,0.4,0.5,0.75,0.875,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5,0.4,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.5,0.42857142857142855,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.6,0.5,0.2857142857142857,0.6666666666666666,0.602979797979798
sequence,pocgz,zpwg,pzwzocndg,wptgzoc,powcz,wopnz,pocz,pwocgz,wpgz,pwozg,pwgoczt,ocpwgz,pwtz,pocwgqz,wpozcgzqxhzndz,cwpzoz,pwzozc,pocgwz,pwzt,pwozg,copdngqhwz,pgzh,powcgz,pzcwgtz,pcgwoz,poqncgz,pocwz,powcgz,wpgz,pocwdqnz,pwz,poczwgz,powcz,pwgz,gpwz,poczw,ocpwgz,pwgtzoc,pocgwz,pocgz,ptwgz,pocz,pocz,poczwgz,gwpzt,pzg,pwogzh,pwz,gwpocnz,wtpcodz,wpgz,pwocz,pwgz,poctzwg,pwzocz,
error,0.6659999999999999,0.605,0.8059999999999999,0.7559999999999999,0.6659999999999999,0.6659999999999999,0.605,0.723,0.605,0.6659999999999999,0.7559999999999999,0.723,0.605,0.7559999999999999,0.8690000000000001,0.723,0.723,0.723,0.605,0.6659999999999999,0.8240000000000001,0.605,0.723,0.7559999999999999,0.723,0.7559999999999999,0.6659999999999999,0.723,0.605,0.785,0.44,0.7559999999999999,0.6659999999999999,0.605,0.605,0.6659999999999999,0.723,0.7559999999999999,0.723,0.6659999999999999,0.6659999999999999,0.605,0.605,0.7559999999999999,0.6659999999999999,0.44,0.723,0.44,0.7559999999999999,0.7559999999999999,0.605,0.6659999999999999,0.605,0.7559999999999999,0.723,
ID,a1,a5,a11,a13,a19,a26,a31,a37,a40,a43,a51,a55,a59,a60,a61,a69,a73,a76,a85,a87,a89,a93,a100,a102,a106,a108,a114,a120,a128,a131,a137,a149,a152,a153,a156,a164,a172,a174,a177,a180,a198,a201,a205,a209,a215,a218,a220,a222,a223,a226,a229,a233,a235,a239,a240,
